content,label
váy giao cx k báo,0
màu hình lắm,0
nicee,1
quà tặng kèm yêu,1
chất_lượng sản_phẩm tuyệt_vời,1
chất_lượng sản_phẩm tốt,1
giao hàng nhanh,1
đẹp,1
mua,1
đi hay đi học tốt,1
áo mặc mềm nhẹ mỏng rât thích,1
chất áo đẹp chủ_shop tư_vấn size chuẩn,1
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt tặng kèm quà ưng vô_cùng,1
chất_lượng sản_phẩm tuyệt_vời,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt,1
cổ_chân bo_thun mặc hơi khó chút mặc form đẹp,1
giao hàng nhanh,1
dáng áo đc,0
nhỏ gọn đóng_gói sản_phẩm đẹp chắc_chắn,1
check giúp dc,0
hài_lòng,1
shop phục_vụ tốt giao hàng tạm,1
màu trắng trắng dính_mực màu xanh áo xấu mùi hôi,0
đẹp tóc nghỉ,0
chất đẹp,1
hơi cũ hạn tốt,1
vừa váy nhaaa,1
chất_lượng sản_phẩm tuyệt_vời rts ân_ý lun đóng_gói sản_phẩm đẹp chắc_chắn giao hàng nhanh,1
mua hàng giá rẻ shoppe chim ưng,1
hơi đẹp nha,1
vải dày mặc hơi dậm_dậm đóng_gói sản_phẩm đẹp chắc_chắn giao hàng nhanh,1
size tiền giao hàng nhanh,1
bầu vừa,0
đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt,1
ngắn,0
sản_phẩm tốt tặng quà,1
hàng đẹp đóng_gói kỹ đóng_gói sản_phẩm đẹp chắc_chắn,1
buồn,0
chất_lượng sản_phẩm tuyệt_vời áo y_như hình_lun đấy đẹppp hihi,1
nhanh gọn lẹ,1
giao hàng nhanh_shop phục_vụ tốt đóng_gói sản_phẩm đẹp chắc_chắn bao hồng xinh_xắn vải mát,1
rẻ tốt,1
chất_lượng sản_phẩm tuyệt_vời tiền giao hàng nhanh_shop phục_vụ tốt đóng_gói hk đk đẹp hi,1
máy to vs ảnh,0
chất_lượng,0
hàng hình,0
shop phục_vụ tốt giao hàng nhanh,1
mặc đẹp màu wa giặt_pít phơi áo áo dính màu,0
phục_vụ tốt,1
hàng y_hình,1
quần chật_bụng size s m,0
màu trắng giao màu đen,0
giao nhầm mẫu,0
mua quần_shopee ưng,1
chất_lượng sản_phẩm tuyệt_vời màu hơi tối_hình shop,1
tiền sản_phẩm đẹp,1
bề ngang áo chật,0
mua shop,1
giao san_phẩm,0
chất_lượng sản_phẩm tuyệt_vời hình sao hàng,1
freesize rộng tầm,1
giao quần_k đúng màu,0
hàng bình_thường đẹp lắm,0
,0
giao hàng nhanh mua flash sale rẻ nhắm ngon_bổ rẻ sale,1
hàng đẹp sz to_đổi sz mua,1
chất_lượng sản_phẩm tốt tầm giá đóng_gói sản_phẩm chắc_chắn,1
chất_lượng sản_phẩm tuyệt_vời tiền,1
chất_lượng sản_phẩm tuyệt_vời,1
shop phục_vụ tốt hàng đúng chuẩn,1
chug thất_vọng,1
chất_lượng sản_phẩm tốt giao hàng màu trắng giao màu xanh,0
chất_lượng sản_phẩm tuyệt_vời,1
đóng_gói sản_phẩm đẹp chắc_chắn,1
,1
áo đẹp mặc_dù vải hơi mỏng tiền,1
mn xem_xét đặt_hàng,0
xà_phòng mùi đúng,0
mặc_dù size s đấy,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
inbox shop_ko trả_lời,0
,0
tiền giao hàng nhanh,1
shop làm_ăn chán,0
lưu_ý nhỏ_hình in màu,0
shop phục_vụ tốt,1
chat vải dc,1
ưng lắm,1
đóng_gói sản_phẩm đẹp chắc_chắn giao hàng nhanh,1
tiền,1
shop,1
mk m kg mặc size xl đắp mông đẹp,1
vay thi tốt ao thi bi_rách buon ghe noi shop thi_tra loi qua_loa,0
túi bé chất_lượng kém,0
giao hàng oki,1
,1
hàng đẹp tốt_đẹp cám_ơn shop ráng,1
ưng,1
giao hàng_không đúng mẫu đóng_gói sản_phẩm kém chất_lượng sản_phẩm kém,0
hàng tốt,0
vải mỏng kiểu bo_gấu vải xấu,0
chất vải dày_dặn mềm màu đẹp,1
,1
bóng méo,0
shop phục_vụ tốt,1
mua kiểu sai sai to_nhỏ mặc,0
hàng hơi mô_tả,0
máy mượt_ok trải_nghiệm kỹ đc nhừ shop_động_viên chúc_shop làm_ăn phát_đạt,1
chất_lượng sản_phẩm tốt,1
áo đẹp mặc tốt,1
hộp lô lắm mn,0
vải co_dãn tốt màu trắng k_trùng màu áo k rộng cổ,1
chủ shop tư_vấn l chốt khách_hàng siz xl tư_vấn,0
shop phục_vụ tốt,1
bùn shop haizz,0
shop gửi hàng nứt vận_chuyển,0
màu đậm tối ảnh,1
tiền đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt tiền giao hàng nhanh,1
chất_lượng sản_phẩm tuyệt_vời tiền shop phục_vụ tốt tiền tiền,1
hàng đẹp y_hình shop nhiệt_tình ủng_hộ shop,1
shop phục_vụ tốt,1
giong hinh,0
tưởng shop nhầm,0
giao hàng chậm tiền,0
hàng tốt tầm giá chủ shop iu lắm,1
mùi xả vải dc thơm,0
,1
bảo hai áo đỏ shop hai áo trắng,0
sản_phẩm tốt dễ mặc_phối đồ,1
chất_lượng kèm rẻ ôi,0
giao_lộn màu,0
đóng_gói sản_phẩm đẹp chắc_chắn giao nhanh shipper thân_thiện chăm_sóc kh tốt,1
quần đẹp lắm chấp_nhận dc chất_lượng sản_phẩm tạm,1
giao hàng nhanh chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt tiền,1
quần mặc chiều vừa tầm m,1
chất_liệu vải tốt,1
,0
lừa shop pin,0
hài_lòng a_z,1
shop,1
tuyệt_vời nhầm sz rộng,1
màu shop,0
sản_phẩm chuẩn,1
túi nhỏ gọn xinh_xắn đựng đc canon d,1
tầm m m kg kg may_ra mặc thành quần gen,0
chất_liệu thô,0
hơi xấu màu kia v,1
tệ xấu,0
áo xinh_vải mát form đẹp,1
chất_lượng sản_phẩm tuyệt_vời,1
tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
from áo đẹp,1
giao hàng nhanh chất_lượng tốt,1
k sao nhìn xa_đk,0
sh gói hàng kỹ,1
ủng_hộ shop mât,1
chất_lượng sản_phẩm tuyệt_vời,1
hang rat_ok mua hài_lòng,1
chất_lượng sản_phẩm tạm,1
shop phục_vụ chu_đáo nhiệt_tình lịch_sự lắm,1
,1
đợi giặt xù,1
chất_lượng sản_phẩm kém,0
kích_cỡ chuẩn,0
,0
san_phẩm giong hinh,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn cảm_ơn shop,1
mua,1
form ôm hơi suông,0
sản_phẩm tuyệt_vời,1
m mua hộ shop giao nhầm size đi đc,0
áo đẹp chất tốt giao hàng nhanh,1
đóng_gói sản_phẩm tạm,1
vải mòng,0
đóng_gói sản_phẩm đẹp chắc_chắn giao hàng hơi chậm chất_lượng tốt,1
,0
tiền,1
sản_phẩm tốt lắm,1
,1
tốn tiền vs shop,1
đẹp lắm,1
sản_phẩm vừa giá vừa chất_lượng lễ tốt,0
hợp giá tiền,1
hài_lòng sản_phẩm,1
đường may xấu,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
đầu mua quần_áo shoppe tốt kinh,1
giao hàng nhanh cảm_ơn shop,1
shop lưu_ý biết_chừng mua,0
hàng tạm ổn tốt,1
tốt mong_đợi,1
mong shop ktra gửi,0
áo áo lỗi,0
chất áo mỏng mặc lộ áo,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
sản_phẩm thất_vọng vải mỏng kém ship hàng hàng nhăn_nheo,0
hình,0
,1
giao hàng nhanh đóng_gói sản_phẩm đẹp,1
hài_lòng,1
shop siêu_siêu chiều,1
vải thô mặc hơi nóng dễ bai_xù kĩ_tính mua kẻo_tội shop,0
chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh giao hàng nhanh tiền,1
màu hồng_phấn chuẩn đẹp,1
banh xì bơm mãi căng,0
đường may đẹp,1
hàng chán,0
hàng tốn ship,0
tệ shop,0
shop đóng_gói đẹp giao nhanh,1
đẹp,1
shop giao nhầm dép,0
đóng_gói sản_phẩm đẹp chắc_chắn thử sản_phẩm,1
cảm_ơn shop,1
áo hơi ngắn,0
áo hơi rộng đi sửa rât ưng,1
chất_lượng sản_phẩm tuyệt_vờ tiền giao hàng nhanh_shop phục_vụ tốt,1
chất tốt,1
giao hàng nhanh,1
mặc đau nách,0
sp chất_lượng kém dám mặc sợ rách,0
áo hơi nhỏ,0
áo sơ_mi màu chất_lượng,0
tậu mấy màu,1
giao hàng nhanh,1
chất quần_mềm mặc_thích lunnn ủng_hộ shop típ nà,1
,1
hàng chất_lượng shop tư_vấn nhiệt_tình size chuẩn,1
giá rẻ,1
sản_phẩm chắc_chắn,1
sản_phẩm mô_tả,0
áo đúng chất ngon_bổ rẻ,1
đóng_gói sản_phẩm đẹp chắc_chắn chất áo nóng,1
âm_ổn to_thui chất_lượng sửa,1
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt tiền giao hàng nhanh,1
giá max max rẻ,1
quần tốt mát đẹp giao hàng nhanh chất_lượng sản_phẩm tuyệt_vời,1
shop phục_vụ kém,0
giao hàng siêu_tốc,1
chất_lượng sản_phẩm tạm,0
mua màu,1
nguyên viết mực,0
chất_lượng sp kém,0
quần chán form_động,0
khô ngon vừa vị,1
hàng đúng,0
đặt_hàng chai tinh_dầu tràm tinh_dầu bưởi,0
chút hài_lòng sp bẩn bung đường màu_sắc đậm ảnh chụp,0
mơi mua vê kiêp măt nưa_day kéo hư rôi,0
ưng,1
hàng đẹp xuất_sắc,1
,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn giao hàng siêu nhanh,1
hàng tốt shop pv tốt,1
shop phục_vụ tốt shop tặng kèm áo cổ tàu,1
định shop hẹn hẹn mòn gửi bù m nắp,0
dinh_dưỡng trẻ ăn_dặm chua,0
áo vải dày tuyệt_giá,0
do dự mua đi đẹp lắm,1
áo_hình mặc mát,1
mua hàng n,1
chúc shop buôn_bán thuận_lợi,1
cám_ơn shop nhìu vải đẹp form đẹp giá_cả hợp túi_tiền ủng_hộ,1
chất_lượng sản_phẩm tuyệt_vời áo đẹp,1
chất_lượng sản_phẩm tuyệt_vời vai_hoi nong,1
nan,1
xong áo mặc cứng_tả nổi_sự thất_vọng,0
shop phục_vụ tốt_shop phục_vụ tốt giao hàng nhanh,1
shop màu hồng giao hàng màu xanh,0
,0
hàng đẹp,1
vải tốt form áo xấu,0
inbox shop giao màu xanh giao màu hồng,0
shop tử_tế phục_vụ tốt giao hàng nhanh ủng_hộ shop,1
áo dày hơi cứng,0
túi nhỏ đc j,0
shop gửi hàng nhanh,1
sản_phẩm mặc ôm đẹp đóng_gói sản_phẩm đẹp,1
hàng chất_nỉ viền nâu,0
áo xinh,1
hàng xinh_khiếp vải xịn dày giao hàng nhanh,1
đọc cmt size bé size mua chật_k nổi,0
đóng_gói sản_phẩm đẹp chắc_chắn,1
mùi hôi feedback,1
giong hinh chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
kết_nối hệ_thống âm_thanh xe sóng fm chất_lượng ngang ngửa bluetooth,1
tệ_hại,0
màu đen giao màu trắng,0
váy đẹp,1
áo hơi nhỏ,0
ưng ý sp,1
ủng_hộ shop,1
giá nửa store chất_lượng ngang,1
hang mềm mịn đẹp rẻ thích ay,1
thích,1
sảm_phẩm đẹp nhưg áo đen giốg hjh,1
mong shop luon dc thuoc_hieu nhu_z hoai nha,1
chất_lượng sản_phẩm tuyệt_vời,1
sản_phẩm đẹp,1
giày đi nhẹ hơi mỏng,0
hàng đệp chất_lượng mua r mấy chục hộp hhi đợt đc tặng phấn_mắt nhỏ_nhỏ siu cute lun,1
giao kg đúng màu,0
from bao đẹp,1
chất_lượng sản_phẩm tuyệt_vời shop trả_lời nhiệt_tình,1
giao hàng nhanh ym thơm lắm có_hạn,0
,1
chốt đơn xong gửi đen liền,0
,1
thủ_tục đổi phức_tạp,0
chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém,0
chug chất lượg đc,1
thề trung_thủy vs shop e,1
giày đẹp đúng size đeo hơi rộng,0
quần váy đẹp màu đẹp vải co_giãn tốt,1
,1
chất_lượng sản_phẩm giog,0
,1
thích wa ah,1
sản_phẩm tốt đóng_gói kĩ,1
đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt giao hàng nhanh,1
chất_lượng giá_cả,1
shop giao hàng nhanh đóng_gói cẩn_thận thích shop tư_vấn khách_hàng,1
áo lót ưng lắm hii shop,1
mua shop áo_chất đẹp đi,1
hài_lòng cl_sp thái_độ pvu,1
chất_lượng sản_phẩm tuyệt_vời mặc dừa đẹp ủng_hộ shop dài_dài giao hàng nhanh,1
,1
giày đẹp miễn chê,1
áo đẹp chất_liệu oke mặc in chất_lượng sản_phẩm tuyệt_vời,1
siêu thích,1
màu giao màu,0
shop thân_thiện chất_lượng sản_phẩm tuyệt_vời tiền,1
áo đẹp lắm shop oi,1
hàng y_như hình,1
ũng hộ shop,1
vải móng nóng miêu,0
giày đẹp đóng_gói hơi nhăn chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh shop,1
mặc vừa,1
áo rách dính mực nt shop tl,0
hàng chuẩn vnxk,1
chất vải bàn,1
chất_lượng sản_phẩm tuyệt_vời dep_lam sh,1
shop,1
hâhha nhỏ_nhỏ dễ_thương,1
áo đẹp vải tốt giốg hình_như chữ in chữ thêu,1
shop phục_vụ tốt_shop phục_vụ tốt giao hàng nhanh rẻ chất_lượng hàng,1
giao hàng nhanh giao hàng nhanh,1
áo dày dặn vải_hình in đẹp,1
hôm hông shop,0
âm_thanh kém gọi đt nhạc_k hay chút giao hàng tạm,0
thất thất_vọng,0
hàng dày_dặn co_dãn mặc thích,1
đồ đẹp cảm_ơn shop,1
hàng không hình tay_hình ống to giao ống nhỏ,0
sz l ngắn,0
m kg,1
treo đầu dê thịt chó mua sp giá giao sp kêu hoàn_trả thẻ,0
giao hàng nhanh,1
cổ áo_lệch ngắn,0
tien,0
hàng đẹp y_hình chất dày dặn,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn co_giãn tốt,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn chất đẹp lắm,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn giao hàng nhanh shipper nhiệt_tình,1
đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt,1
bop đệp lắm shop,1
ủng_hộ shop,1
hình in nét shop làm_việc tâm_thanks shop,1
chất_lượng tốt đóng_gói cẩn_thận giao hàng nhanh_shop phục_vụ tốt,1
lỡ mặc ngủ tạm,0
giày êm_chân đúng màu thích giao hàng nhanh,1
chất_lượng sản_phẩm tuyệt_vời ủng_hộ shop nà,1
giày lem màu xanh hồng_bẩn đế,0
vải mịn đường may đẹp chuẩn giao hàng nhanh đóng_gói sản_phẩm đẹp chắc_chắn,1
mặc rộng_rãi thoải_mái,1
giao hàng hơi váy ổn,1
noi la_mút mỏng ai_ngờ dày wa troi,0
lũ gián_lượn_lờ quanh,1
,0
hagg chất_lượng kém sp y_hình,0
cưng lắm nè,1
,0
áo len mỏng áo len_tăm mua fb,0
lưng hơi bù cực ôm nâng mông,1
đóng_gói sản_phẩm đẹp chắc_chắn,1
shop_phục dụ tốt,1
giao hàngrat nhanh,1
,1
shipper ghn nhiệt_tình cuteee,1
hqa hnay chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt tiền giao hàng nhanh,1
nan,1
,1
khuyên mn mua size to to_tý trông cool,1
vải mỏng thun mỏng len,0
shop quấn nổi miếng xốp bong_bóng quanh son_đỡ hỏng hả shop_thân son_xước từa lưa,0
tất đẹp,1
chất_lượng tốt đóng_gói đẹp quà tặng,1
ống_tay kiểu hình,0
ủng_hộ shop tiếp,1
mua sản_phẩm,1
mặc vừa tay_áo hơi ngắn_xíu,1
vai áo may_trễ khuỷu tay_áo ngắn,0
,1
chất_lượng sản_phẩm tuyệt_vời tiền,1
áo đẹp form ôm mặc dễ_thương,1
áo đẹp,1
vn hàng đẹp chất_lượng tốt hợp túi_tiền,1
shop phục_vụ tốt vui_vẻ tâm,1
logo,0
kk mong_đợi,0
tem h m,0
,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
đóng_gói sản_phẩm kém hộp nát hàng nhân_viên vận_chuyển đọc kỹ lưu_ý khách_hàng,0
vải xấu,0
đẹp lắm,1
giao nhầm size size đôi đc ko chuẩn đôi_kích đôi vừa,0
giao hàng nhanh,1
sz s ship sai m,0
áo đẹp lắm chất đẹp cực ủng_hộ shop dài_manh chủ shop chu_đáo,1
kg mua size,1
đế giày ảnh giá tốt,1
quần đẹp đc tặng quà xinh,1
shop gửi hàng dây nối điện chờ giải_thích thỏa,0
máy phun yếu máy mua shop,0
chất_lượng sản_phẩm tuyệt_vời,1
tiền hợp_lí,0
giày đẹp đi thích lắm,1
ôi áo đẹp xức_sắc,1
chắc_chắn vô_cùng,1
sp tốt,1
áo đẹp nè hàng nhiệt_tình,1
áo đẹp,0
chất vải hơi nóng,0
kg mặc vừa,1
đi cực êm nhẹ,1
chất_lượng sản_phẩm tuyệt_vời áo_xinh lắm,1
nấu xôi vs khô gà,1
đường may đc chắc_chắn lắm,0
mừng trời,1
áo chất cotton hịn mặc mát thích,1
hàg khăn lâu_nhàu nhĩ màu mè xấu lôi_thôi,0
ngủ đẹp chất dày dặn đc món quà lịm,1
áo mặc thích,1
bỉm cứng mùi hôi_bỉm mua đại_lý,0
sản_phẩm đẹp,1
shop phục_vụ tốt giao hàng nhanh vải sản_phẩm hơi mỏng hàng y_hình,1
shop phục_vụ tốt nhiệt_tình sản_phẩm chất_lượng,1
chất_lượng sản_phẩm tuyệt_vời,1
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt tiền hiuhiu dc tặng móc khóa kia,1
đầm đẹp mặc vừa in shop phục_vụ tốt tiền giao hàng nhanh,1
hàng chuẩn giá,1
chất_lượng sản_phẩm tuyệt_vời len_mong hơi mỏng,1
ưng,1
,1
tiền,0
mát,1
giao hàng nhanh chất_lượng sản_phẩm tạm ổn,1
gậy hãng cầm_chắc,1
tốt ủng_hộ,0
đóng_gói sản_phẩm đẹp chắc_chắn,1
,0
đóng_gói sản_phẩm chắc_chắn,1
hàg tốt,1
,1
,1
thun co_giản tốt,1
tệ,0
chất_lượng e_shop đổi vừa size,1
bé thích,1
giao đúng màu giao size nhỏ đc,0
giao hàng nhanh,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt giao hang lau,1
áo đẹp lắm shop,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn tiền,1
chất_lượng sản_phẩm tốt đóng_gói sản_phẩm chắc_chắn shop phục_vụ tốt đồng_tiền,1
đúng sản_phẩm nhật,1
áo chất đẹp nhé_shop phục_vụ tốt giao hàng nhanh,1
shop,1
màu_sắc mẫu túi nhỏ không_gian chứa,0
chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh va nhiet_tinh,1
,1
mũ đẹp lắm,1
ưng ý vs sp shop chất_liệu đẹp_hình giao hàng nhanh,1
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt tiền y nhu_hinh mau_mau tuoi tan se ung_ho dhop_nua,1
hàng đóng_gói đẹp,0
rộng,0
shop phục_vụ tận_tình_đt tư_vấn size k áo vck e rộng rinh r,1
chất_lượng sản_phẩm tuyệt_vời vải đẹp kiểu y_hình thanks shop shopee,1
mặc chật,1
giày bao đẹp,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
cảm_ơn,1
thất_vọng,0
đóng_gói cẩn_thận,1
chất_lượng sản_phẩm tạm xả đồ thơm giới_thiệu,0
,1
giao hàng siêu nhanh chất_lượng sp tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn tiền,1
hà chất_lượng sản_phẩm tuyệt_vời hàng đẹp vs giá tiền e_đổi size s size m tốt,1
cay vừa chắc shop nhầm thành cay đc ngon,1
tốt giá,1
vải hình_ảnh,0
sije xxl chi_bang sije m cua cac loai quan,0
tiền,1
size áo nhỏ,0
,1
váy tốt_đẹp phai màu,0
giặt thơm lắm,1
chất đẹp,1
hôm_nay hôm,1
ưng,1
mk mua váy áo giao áo,0
giao trùng màu màu hình chụp,0
shop ship sai màu phản_ánh đổi,0
son bột khô môi,0
giao hàng lâu_sảng hài lắm,0
lắm dây mũ dây giày_ý mỏng,0
ưng,1
chất_lượng sản_phẩm tuyệt_vời chỗ thừa,1
thất_vọng shop,0
sp giống hình giao hàng chậm,1
giày đẹp_hình hai đôi,1
đóng_gói sản_phẩm đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời,1
excellent product quality excellent packaging excellent seller service quality,1
phom ntn xl sợ bó,1
vây vàng chất đẹp khóa kéo khó kéo đầu kéo tụt hơi,1
chất váy shop,0
ủng_hộ shop chất_lượng sản_phẩm tuyệt_vời,1
đóng_gói sản_phẩm tốt giao hàng nhanh thái_độ phục_vụ tốt,1
rate ngôi_sao chúc_shop buôn may đắt,1
sp tuyệt_vời,1
shop phục_vụ tốt tiền,1
,1
m mua tiếp hy_vong shop giao đúng màu đúng mẫu,0
gọi bảo bưu_điện hộ hàng,0
túi downy xả,1
nhug lụa vải dày nóng_k jog lụa ma tien kha,0
áo ống tốt,1
hàng lỗi,0
chất_lượng sản_phẩm tuyệt_vời,1
fom ôm đẹp,1
áo mặc cực_kì thíc thoải_mái chất vải tốt ủng_hộ,1
thắc_mắc trả_lời,0
hồng nhạt giao hồng đậm,0
đầu mua thích mùi thơm thoang_thoảng tỏa_hương ủng_hộ shop,1
chuẩn chỉnh,1
sp hiệu_quả,0
đựng dc rác,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn túi đẹp ổn d,1
,1
đẹp trời oiiii,1
ns tiền đấy tốt,1
đôi tặng vợ vợ hơi to ủng_hộ chủ_shop nhiệt_tình cam_ơn shop_nhiêu,1
chất_lượng sp tốt,1
bé e thich_lam hi,1
tạm,0
ưng trời,1
giày đẹp lắm,1
chất_lượng sản_phẩm tốt,1
good cảm_ơn shop,1
dép bé,0
size s hơi rộng dc đẹp,0
áo hơi nhỏ mk,0
mặc_dù áo len màu đỏ ảnh đẹp sp ưng,1
cổ áo_vạt áo may_hề co_dãn chui lọt mặc,0
máy tốt,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt chủ shop thân_thiện,1
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời wúa xênh_shop phục_vụ tốt tiền,1
chất_lượng sản_phẩm tuyệt_vời áo đep lắm vừa in cảm_ơn shop,1
tốt,1
hàng gửi tiền đừng tùy_tiện gửi mẫu,0
phục_vụ chu_đáo,1
form hơi nhỏ tý,1
nhắn_tin trả_lời,0
chất_lượng sản_phẩm tuyệt_vời tốt lắm,1
y_ảnh ưng,1
,1
,0
len dày mịn lắm,1
áo đẹp chất tốt,1
,1
chặn tài_khoản ko thèm đổi,0
chất_lượng sản_phẩm tốt mong_đợi,0
,0
chất_liệu giá tiền tạm ổn,0
,1
ngắn ảnh,0
chất_lượng sản_phẩm tuyệt_vời,1
tiền,1
,1
giao hàng chậm,0
hình_ảnh sản_phẩm hình_ảnh máy,0
áo mỏng chất áo đen mỏng xấu áo trắng,0
đằng thấm_nhẹ dễ phai màu cát chà,0
giao sai mẫu chính_xác sản_phẩm,0
shop đúng mẫu đúng màu hình đăng bán giao hàng lừa_đảo,0
váy đẹp chất vải tốt tiếc mua chắc màu thks shop,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn hơi to hàng oke,1
hàng shop chê,1
chất_lượng sản_phẩm kém phôm rộng đẹp hìn,0
mua giùm mua mặc đc,0
ưng,1
vui_lòng cải_thiện dịch_vụ giao hàng_không giao nghỉ,0
chất_lượng sản_phẩm tuyệt_vời shop nhiệt_tình hàng đẹp hình,1
vải tạm,0
hàng giới_thiệu,0
ko đáng tiền chất_lượng sản_phẩm kém,0
giao hàg siêu_siêu,0
mua shop mua,1
,1
áo sờ_hơi cứng_ko đc mềm mịn lắm,0
mẫu_mã đẹp đi ôm chân tôn chièu,1
hàng đúng chuẩn quảng_cáo,1
tư_vấn nhiệt_tình giao hàng nhanh chất_lượng sản_phẩm tuyệt_vời,1
hàng y_hình nhug ship hơi cao_shop,0
,1
áo_dài sơ_vin đẹp chất ổn,1
giao nhầm hàng,0
chất_lượng sản_phẩm tuyệt_vời,1
đóng thùng đep,1
shop chú_ý kiểm_tra kỹ,0
giầy_dáng đẹp chun ôm khít vừa vặn chất_lượng sản_phẩm tuyệt_vời,1
sp đẹp mk shop,1
mặc_dù sự_cố chủ giải_quyết tốt,1
mặc áo_k co_giãn cảm_giác thoải_mái,0
đẹp dày ấm mặc vừa,1
tiền,1
giá rẻ,1
màu đen giao màu ghi,0
shop,1
màu kiểu_dáng,0
giao hàg chậm,0
hôi kinh_khủng,0
chất_lượng sản_phẩm tuyệt_vời,1
giao hàng chậm đóng_gói sản_phẩm kém size size vay vừa,0
ưng áo_quần đẹp chất_lượng sản_phẩm tuyệt_vời,1
chất_lượng sản_phẩm tuyệt_vời,1
chất_lượng tốt,1
đóng_gói sản_phẩm đẹp chắc_chắn sản_phẩm tốt,1
vải mỏng nhỏ,0
giao hàng nhanh,1
ủng_hộ shop lâu_dài,1
chất_lượng sản_phẩm tuyệt_vời vong_rat dep cam_on shop,1
áo chất dày dặn thích,1
dép êm_mềm sz_hơi nhỏ,1
tốt,1
áo đẹp lắm,1
nhanh tốt,1
đóng_gói sản_phẩm hơi tệ_hộp carton đẹp chuẩn,1
quần đẹp rẻ,1
troi oi_quan chip co_dan chieu mac nhu_khong mac da troi,1
shop phục_vụ tốt,0
main hơi yếu chút tg g cơ_hóa,0
giá tiền,1
hàng đẹp tôn_dáng chất co_giãn mặc thoải_mái,1
rộng thoải_mái bé hơi but thích shop áo,1
,1
quần hơi mỏng đóng_gói sản_phẩm chắc_chắn quần rộng,0
,1
shop phục_vụ tốt,1
sản_phẩm chất_lượng tốt,1
shop phục_vụ tốt đường may đẹp lắm shop sp_hình,1
ưng_ý ủng_hộ shop tiếp,1
hơi to gấp gọn,0
váy đẹp hơi ngắn m,1
may ẩu đầm lỗi dây chéo dây kia mặc vô ko đc cắt dây,0
chất_lượng sản_phẩm tuyệt_vời áo đẹp giao hàng nhanh thích,1
,1
hàng hình,0
chất_lượng sản_phẩm tuyệt_vời eo_ôi đẹp kinh_khủng_ưng kinh_khủng_í,1
hàng thích lăn_tăn mua hay mua,1
nhanh,1
giao hàng chậm,0
màu nhạt_ảnh tí,0
chút lỗi nhỏ áo ưng_ý,1
hàng shop đẹp giao hàng nhanh đúng vừa ngày sau,1
shop phục_vụ kém,0
đồ siêu xinh_k bàn_cãi giá tiền tưởng_tượng,1
phí tiền mua,0
đóng_gói sản_phẩm đẹp chắc_chắn,1
shop trung_thực giao hàng_không đúng mô_tả giao miếng dán,0
